Year,inf_uruguay,pbi_uruguay,work_uruguay,inf_world,pbi_world
2020,0,0964,-0,063,0,605,0,0325,-0,032
2021,0,0775,0,053,0,619,0,047,0,061
2022,0,0911,0,049,0,617,0,0871,0,035
2023,0,0758,0,006,0,638,0,068,0,03
2024,0,0614,0,032,0,643,0,0579,0,04
2025,0,0547,0,03,0,65,0,044,0,041
